CTYDIST,ELEMDIST1,DNAME,DADDRESS1,DADDRESS2,DCITY,DZIP,DCOUNTY,DSUPAREA,DPYC,DPYAV,DPYTATL,DPHONE,DFAX,DELEMSN,DELEMST,DELEMSRS,DELEMSNS,DELEMSTS,DMIDSSN,DMIDSST,DMIDSSRS,DMIDSSNS,DMIDSSTS,DJRSN,DJRST,DJRSRS,DJRSNS,DJRSTS,DHIGHSN,DHIGHST,DHIGHSRS,DHIGHSNS,DHIGHSTS,DTOTSCHL,DTOTTECH,DTOTRES,DTOTNRES,DTOTSTU,PRESTITL,PRESLN,PRESFN,PRESMI,SECTITL,SECLN,SECFN,SECMI,SDLNAME,SDFNAME,SDMINIT,SDSALUAT,DIEMAIL,URL,HouseDistricts,SenateDistricts,CongressionalDistricts
068071,Y,High Point R-III ,60909 Highway C ,P.O. Box 34 ,High Point ,650420007,Moniteau ,D,A,"$12,988,483.00",4.3638,6604892213,6604892412,1,12,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,73,0,73,,Hallford ,Nicole ,,,Fisher ,Yolanda ,M,Franks ,David ,,Mr.,franksd@highpointr3.com,http://www.highpointr3.com,58 ,6  ,"03, 04"
050003,,Hillsboro R-III ,5 Ridgewood Drive ,5 Ridgewood Drive ,Hillsboro ,630505202,Jefferson ,A,A,"$338,332,592.00",4.5679,6367890060,6367890060,3,149,1617,0,1617,0,0,0,0,0,1,44,546,0,546,2,87,1128,0,1128,6,280,3291,0,3291,Mrs.,Welker ,Lisa ,,Mrs.,Noack,Betsy,,Isaacson ,Jonathan ,D,Dr.,ISAACSON_JON@HSDR3.ORG,http://www.hsdr3.org,"111, 112, 114, 115, 118","22 , 3  ","03, 08"
048904,,Hogan Preparatory Academy ,6409 Agnes Avenue ,"PO Box 140338, Kansas City, MO",Kansas City ,641320000,Jackson ,B, .,,,8164443484,8163630473,1,32,386,0,386,1,26,246,0,246,0,0,0,0,0,1,38,364,0,364,3,96,996,0,996,Dr.,Viveros,Mary,,Ms.,Carlson,Robin,,Strickland,Jayson,,Dr.,JSTRICKLAND@HOGANPREP.NET,http://https://www.hoganprep.net/,,,
035094,,Holcomb R-III ,102 S Cherry ,P.O. Box 190 ,Holcomb ,638520190,Dunklin ,E,A,"$23,861,400.00",4.0405,5737923113,5737923118,1,29,239,0,239,0,0,0,0,0,0,0,0,0,0,1,22,224,0,224,2,51,463,0,463,Mr.,Mcclendon ,Mark ,,Mrs.,Winchester ,Leah ,D,Ferguson ,Dustin ,,Mr.,dferguson@holcomb.k12.mo.us,http://holcomb.k12.mo.us/,150,25 ,08
051152,,Holden R-III ,1612 S Main,,Holden,640401605,Johnson ,F,A,"$115,715,626.00",4.5900,8167325568,8167324336,1,42,539,0,539,1,31,284,0,284,0,0,0,0,0,1,38,363,0,363,3,111,1186,0,1186,Mrs.,Inglis,Tonyea,R,Mrs.,Raker,Patricia,A,Hough ,S. Michael ,,Dr.,mhough@holdenschools.org,http://www.holdenschools.org,"33 , 54 , 57 ","21 , 31 ","04, 05"
069107,Y,Holliday C-2 ,201 Curtright St. ,,Holliday ,652587038,Monroe ,I,A,"$9,422,380.00",3.9998,6602663412,6602663029,1,12,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,44,0,44,Mr.,Thomas ,Jason ,,Mrs.,Thomas,Karen,T,Smoot,Justin,,Mr.,jsmoot@hollidayschool.com,http://www.hollidayc2school.weebly.com,40 ,10 ,06
106005,,Hollister R-V ,1914 State Highway BB ,,Hollister ,656725950,Taney ,C,A,"$249,632,818.00",4.1880,4172434005,4173342663,2,72,599,0,599,1,36,300,0,300,0,0,0,0,0,1,52,418,59,477,4,160,1317,59,1376,Mrs.,Daniels ,Renea ,,Mrs.,Shook ,Rose ,,Wilson,Brian,R,Dr.,bwilson@hollisterschools.com,http://www.hollister.k12.mo.us,,29 ,07
048925,,Hope Leadership Academy ,2800 Linwood Boulevard ,,Kansas City ,641281544,Jackson ,B,,,,8169211213,8163326296,1,13,116,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,116,0,116,Dr.,Smith,Rodney,,Mr.,Olivier,Franco,,Milner,Robert,,Mr.,rmilner@hlakc.org,http://hlakc.org,,,
107152,,Houston R-I ,423 W Pine ,,Houston ,654831147,Texas ,G,A,"$69,955,373.00",3.5500,4179673024,4179674887,1,38,401,0,401,1,33,238,0,238,0,0,0,0,0,2,52,285,90,375,4,123,924,90,1014,Mrs.,Scheets,Jennifer,,Mr.,Gettys,Jeff,,Moss,Allen,,Dr.,supt@houston.k12.mo.us,http://www.houston.k12.mo.us,,33 ,08
046128,Y,Howell Valley R-I ,6461 State Route ZZ ,,West Plains ,657759108,Howell ,G,A,"$27,556,910.00",3.9295,4172562268,4172572953,1,25,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,215,0,215,Mr.,Patillo ,Chris ,,Mrs.,Waggoner ,Ida ,,Hatley ,Marvin ,L,Mr.,mhatley@hvpanthers.org,http://hvpanthers.org,154,33 ,08
007126,Y,Hudson R-IX ,15012 N.E. State Route 52 ,15012 N.E. State Route 52 ,Appleton City ,647249405,Bates ,F,A,"$8,136,047.00",3.7800,6604765467,6604765527,1,11,42,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,42,6,48,Mr.,Green ,Matthew ,W,Mrs.,Green ,Ladonna ,D,Warmbrodt ,Karen ,M,Mrs.,karenwarmbrodt@gmail.com,http://hudsonelementaryschool.org,126,31 ,04
084004,,Humansville R-IV ,300 N Oak St. ,300 N Oak,Humansville ,656748715,Polk ,C,A,"$28,857,586.00",3.1428,4177542535,4177548565,1,23,149,0,149,1,17,84,0,84,0,0,0,0,0,1,18,87,0,87,3,58,320,0,320,,Ahlers,Cassie,,Mr.,Mcantire ,Bobby ,,Erwin ,Tammy ,,Dr.,tammy.erwin@humansville.k12.mo.us,http://www.humansville.k12.mo.us,"125, 128",28 ,"04, 07"
007125,,Hume R-VIII ,9163 S.W. 2nd Street ,,Hume ,647529703,Bates ,F,A,"$8,743,348.00",5.2592,6606437411,6606437931,1,14,55,0,55,0,0,0,0,0,0,0,0,0,0,1,13,74,0,74,2,27,129,0,129,Mr.,Rogers,Joshua,,Mr.,Byrd ,Mark ,,Morrison,Scott,S,Mr.,smorrison@HUMER8.K12.MO.US,http://www.humer8.k12.mo.us,126,31 ,04
104041,,Hurley R-I ,86 Holt Spring Road ,P.O. Box 248 ,Hurley ,656750248,Stone ,C,A,"$14,715,623.00",4.6300,4173693271,4173692212,1,15,89,0,89,0,0,0,0,0,0,0,0,0,0,1,14,93,0,93,2,29,182,0,182,Mrs.,Flood ,Mary ,,Mrs.,Flood,Katrina,,Murphy-Pope ,Allison ,,Dr.,apope@hurley.k12.mo.us,http://www.hurleytigers.org,,29 ,07
066107,,Iberia R-V ,201 Pemberton Drive ,201 Pemberton Dr.,Iberia ,654860156,Miller ,D,A,"$42,938,518.00",3.9435,5737936818,5737936821,1,36,381,1,382,0,0,0,0,0,0,0,0,0,0,1,28,325,0,325,2,64,706,1,707,Mrs.,Imperato ,Rachel ,,Mrs.,Pemberton,Lisa,K,Whittle,Lyndel,,Mr.,lyndelw@iberia.k12.mo.us,http://www.iberia.k12.mo.us,"124, 62 ",6  ,"03, 04"
048077,,Independence 30 ,201 North Forest Avenue ,,Independence ,640502513,Jackson ,B,A,"$1,205,630,195.00",5.4371,8165215300,8165215680,23,776,6935,0,6935,4,250,3295,0,3295,0,0,0,0,0,3,357,4129,0,4129,30,1383,14359,0,14359,Mrs.,Fears ,Denise ,,Mrs.,Miller ,Annette ,,Herl ,Dale ,L,Dr.,ANNETTE_MILLER@isdschools.org,http://www.isdschools.org,"19 , 20 , 21 , 22 , 29 , 30 ",11 ,"05, 06"
047065,,Iron Co. C-4 ,35 Highway 49 ,,Viburnum ,655661001,Iron ,G,A,"$91,255,868.00",3.4300,5732445422,5732445424,1,19,147,0,147,0,0,0,0,0,0,0,0,0,0,1,19,195,0,195,2,38,342,0,342,Mr.,Pratt ,Shawn ,,Mrs.,Gibbs ,Beverly ,,Portell,Adam,,Mr.,adam.portell@ironc4.com,http://www.ironc4.k12.mo.us,"120, 143, 144","16 , 3  ",08
016090,,Jackson R-II ,614 E Adams St. ,614 E Adams ,Jackson ,637552150,Cape Girardeau ,E,A,"$595,981,050.00",3.8000,5732439501,5732439503,7,234,2114,1,2115,1,70,823,0,823,1,71,894,0,894,1,132,1585,73,1658,10,507,5416,74,5490,Mr.,Thompson,Brian,,Mrs.,Stahlman ,Bonnie ,S,Smith ,Scott ,W,Dr.,sasmith@jackson.k12.mo.us,http://www.jacksonr2schools.com,"145, 146, 147",27 ,08
068074,,Jamestown C-1 ,222 School St,,Jamestown,650461303,Moniteau ,D,A,"$19,826,926.00",4.5875,6608492141,6608492600,1,14,87,0,87,0,0,0,0,0,0,0,0,0,0,1,16,113,0,113,2,30,200,0,200,Mr.,Imsland,Shannen,,Mrs.,Borts,Susan,,Guitard ,Gretchen ,,Dr.,guitardg@jamestown.k12.mo.us,http://www.jamestown.k12.mo.us,50 ,6  ,"03, 04"
049137,,Jasper Co. R-V ,201 W Mercer,,Jasper,647559345,Jasper ,C,A,"$53,010,811.00",3.3672,4173942465,4173942394,1,31,241,0,241,0,0,0,0,0,0,0,0,0,0,1,25,249,1,250,2,56,490,1,491,Mr.,Dumm,Matthew,,Ms.,Jeffries ,Faith,,Findley,Eric,L,Dr.,eric.findley@jasper.k12.mo.us,http://www.jasper.k12.mo.us/,127,"31 , 32 ","04, 07"
074195,,Jefferson C-123 ,37614 US Highway 136 ,P.O. Box 0112 ,Conception Jct ,644340112,Nodaway ,H,A,"$14,900,023.00",6.3865,6609442316,6609442315,1,17,73,2,75,0,0,0,0,0,0,0,0,0,0,1,16,62,4,66,2,33,135,6,141,,Farnan,Jeff,M,Mrs.,Brown ,Emmy ,M,Jermain ,Tim ,R,Mr.,timjermain@jc123.k12.mo.us,http://www.jeffersonc123.org,1  ,12 ,06
026006,,Jefferson City ,315 E Dunklin St. ,,Jefferson City ,651013128,Cole ,D,A,"$1,389,112,385.00",4.7979,5736593000,5736593807,12,490,4069,0,4069,2,191,2080,0,2080,0,0,0,0,0,2,271,2632,0,2632,16,952,8781,0,8781,Mr.,Enloe,Ken,,Mrs.,Sappenfield,Stephanie,L,Linthacum ,Larry ,,Dr.,LARRY.LINTHACUM@JCSCHOOLS.US,http://www.jcschools.us,"49 , 50 , 59 , 60 ","10 , 6  ","03, 04"
050007,,Jefferson Co. R-VII ,1250 Dooling Hollow Road ,,Festus ,630284276,Jefferson ,A,A,"$211,706,979.00",4.5967,6369377940,6369379189,3,52,481,0,481,1,26,247,0,247,0,0,0,0,0,1,29,318,1,319,5,107,1046,1,1047,Mr.,Koenig ,Karen ,,Mrs.,Andrews ,Lori ,,Johnston ,Clint ,,Mr.,JOHNSTONC@JR7.K12.MO.US,http://www.jr7.k12.mo.us/,"114, 115","22 , 3  ","03, 08"
096104,,Jennings ,2559 Dorwood ,,Jennings ,631364035,St. Louis ,A,A,"$109,255,820.00",6.1226,3146538000,3146538030,5,125,1309,4,1313,0,0,0,0,0,1,33,425,1,426,1,66,701,2,703,7,224,2435,7,2442,Mrs.,Jones ,Miranda ,,Ms.,Fountain-Henderson ,Yolanda ,,Knight ,Paula ,,Dr.,knightp@jenningsk12.org,http://www.jenningsk12.org,"66 , 74 , 75 , 85 ","13 , 14 ",01
051154,,Johnson Co. R-VII ,92 NW Hwy 58,,Centerview,640192740,Johnson ,F,A,"$48,660,511.00",4.7500,6606563316,6606563633,1,20,221,0,221,0,0,0,0,0,0,0,0,0,0,1,31,290,0,290,2,51,511,0,511,Mr.,White ,Chris ,,Mr.,Gray,Brett,,Gray ,Brett ,,Mr.,bgray@crestridge.org,http://www.crestridge.org,"53 , 54 ",21 ,"04, 05"
049148,,Joplin Schools ,310 W 8th Street ,P.O. Box 128 ,Joplin ,648040128,Jasper ,C,A,"$1,054,676,415.00",3.6600,4176255200,4176255210,12,430,3626,0,3626,3,165,1793,0,1793,0,0,0,0,0,1,178,2217,0,2217,16,773,7636,0,7636,Mr.,Koch ,Jeff ,,Mrs.,Waldo ,Patricia ,A,Moss ,Melinda ,,Dr.,patwaldo@joplinschools.org,http://www.joplinschools.org,"160, 161, 162, 163",32 ,07
046137,Y,Junction Hill C-12 ,8004 County Road 3010 ,,West Plains ,657754949,Howell ,G,A,"$21,246,910.00",3.3239,4172564265,4172563588,1,24,204,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,204,0,204,Mr.,Edgeller,John,,Mrs.,Johnson ,Melba ,,Dern ,John ,,Mr.,jdern@junctionhill.k12.mo.us,http://junctionhill.k12.mo.us,154,33 ,08
115931,,Kairos Academies ,2315 Miami St. ,,St. Louis ,631184053,St. Louis City ,A,,,,3142520602,3142520602,0,0,0,0,0,1,32,233,0,233,0,0,0,0,0,0,0,0,0,0,1,32,233,0,233,,Eastwood,Hugh,,,Kerr,Kevin,,Kelleher,Brittany,,Ms.,hq@kairosacademies.org,http://https://www.kairosacademies.org,,,
048078,,Kansas City 33 ,2901 Troost Avenue,,Kansas City ,641091538,Jackson ,B,A,"$4,006,402,339.00",4.9599,8164187600,8164187712,24,840,8264,0,8264,3,157,1677,0,1677,0,0,0,0,0,7,442,4181,0,4181,34,1439,14122,0,14122,Mr.,Hogan,Nate,,Ms.,Kolkmeier,June,,Bedell ,Mark ,,Dr.,mbedell@kcpublicschools.org,http://www.kcpublicschools.org,"19 , 20 , 22 , 23 , 24 , 25 , 26 , 27 , 28 , 29 ","11 , 7  , 9  ","05, 06"
048929,,Kansas City Girls Prep Academy ,5000 E.17th St. ,,Kansas City ,631272833,Jackson ,B,,,,8162682573,8165459503,0,0,0,0,0,1,21,138,0,138,0,0,0,0,0,0,0,0,0,0,1,21,138,0,138,Ms.,Kemper,Christine,,Ms.,Tomasic,Julie,,Krebs,Thomas,,Mr.,tkrebs@kcgpa.org,http://www.kcgpa.org,,,
048912,,Kc International Academy ,414 Wallace ,,Kansas City ,641251132,Jackson ,B, .,,,8162424206,8169206626,1,79,656,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,656,0,656,Dr.,Atieh ,Ramsey ,,Ms.,Ballou,Bane,,Leone,David,,Mr.,dleone@kcia.us,http://https://kcia.us,,,
024086,,Kearney R-I ,150 W State Route 92,,Kearney ,640608520,Clay ,B,A,"$459,194,388.00",4.7742,8166284116,8166284074,6,154,1590,0,1590,1,45,584,0,584,1,45,556,2,558,1,70,838,0,838,9,314,3568,2,3570,Mr.,Kelly ,Mark ,,Ms.,Burkemper,Becky,,White,Todd,,Dr.,whitet@ksdr.net,http://www.ksdr1.net,"12 , 38 , 8  ","12 , 17 ",06
100064,Y,Kelso C-7 ,820 State Highway A ,,Benton ,637368159,Scott ,E,A,"$32,379,770.00",3.7747,5735453357,5735454356,1,18,132,20,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,132,20,152,Mrs.,Glastetter,Elizabeth,,Mrs.,Senciboy ,Linda ,J,Burger,Kimberly,S,Dr.,kburger8@kelsoc-7.k12.mo.us,http://kelsoc-7.k12.mo.us,,27 ,08
035102,,Kennett 39 ,510 College Avenue ,,Kennett ,638572006,Dunklin ,E,A,"$93,284,194.00",4.7200,5737171100,5737171016,3,81,1005,0,1005,1,39,460,1,461,0,0,0,0,0,1,54,522,3,525,5,174,1987,4,1991,Mr.,Shetley ,Matthew ,R,Mrs.,Watson ,Jana ,,Wilson ,Chris ,,Dr.,cwilson@kennett.k12.mo.us,http://www.kennett.k12.mo.us,"149, 150",25 ,08
021150,,Keytesville R-III ,27247 Highway 5 ,,Keytesville ,652612401,Chariton ,I,A,"$21,475,652.00",4.1741,6602883787,6602883110,1,15,61,1,62,0,0,0,0,0,0,0,0,0,0,1,15,65,3,68,2,30,126,4,130,Mr.,Hughes ,Chris ,,Mrs.,Creason ,Susan ,,Shoemaker ,Joshua ,,Mr.,shoemakerj@keytesville.k12.mo.us,http://keytesville.k12.mo.us,"39 , 48 ",18 ,06
038044,,King City R-I ,300 N Grand ,P.O. Box 189 ,King City ,644630189,Gentry ,H,A,"$51,002,786.00",4.6966,6605354319,6605354765,1,24,191,0,191,0,0,0,0,0,0,0,0,0,0,1,24,149,0,149,2,48,340,0,340,Mr.,Washburn,Tony,,Mrs.,Rapp,Tammy,R,Johnson,Danny,W,Mr.,Dannyjohnson@kingcityschools.org,http://www.kingcityschools.org,"2  , 9  ",12 ,06
013062,Y,Kingston 42 ,139 E Lincoln ,,Kingston ,646508102,Caldwell ,H,A,"$5,669,680.00",4.6209,8165863111,8165863903,1,12,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,25,0,25,Ms.,Segar ,Jason ,,Mrs.,Noble ,Jennifer ,H,Hieronymus ,Andrea ,,Mrs.,andrea.hieronymus@kingston42.com,http://www.kingston42.com,8  ,21 ,06
110014,,Kingston K-14 ,10047 Diamond Road ,10047 Diamond Road ,Cadet ,636309581,Washington ,G,A,"$36,369,104.00",3.9060,5734384982,5734388813,2,46,410,0,410,1,25,200,0,200,0,0,0,0,0,1,26,249,14,263,4,97,859,14,873,Ms.,Patterson ,Lee ,,Mr.,Horton ,Brenda ,,Wallace,Lee Ann,A,Dr.,wallace.leeann@k-14.org,http://www.kingston.k12.mo.us/,,3  ,08
051150,,Kingsville R-I ,101 E Adriatic ,P.O. Box 7 ,Kingsville ,640610007,Johnson ,F,A,"$29,853,524.00",4.8162,8165973422,8165973702,1,17,126,0,126,0,0,0,0,0,0,0,0,0,0,1,17,107,0,107,2,34,233,0,233,Mr.,Brendel,Todd,,Ms.,Smith,Stephanie,,Warren,Lorna,,Ms.,lwarren@kingsville.k12.mo.us,http://www.kingsville.k12.mo.us,"33 , 54 ","21 , 31 ",04
115914,,Kipp St. Louis Public Schools ,"1310 Papin Street, Suite 203",Suite 203,St. Louis ,631033132,St. Louis City ,A,,,,3143491388,8886478486,5,170,2220,0,2220,0,0,0,0,0,0,0,0,0,0,1,48,509,0,509,6,218,2729,0,2729,Mrs.,McAlister Fowler,June,,Ms.,Wei,Kristy,,Garrett,Kelly,,Mr.,KGARRETT@KIPPSTL.ORG,http://www.kippstl.org,,,
048918,,Kipp: Endeavor Academy ,2700 E 18th Street,2700 E. 18th Street,Kansas City,641272695,Jackson ,B, .,,,8162413994,8162413339,0,0,0,0,0,1,65,675,0,675,0,0,0,0,0,0,0,0,0,0,1,65,675,0,675,Mrs.,Kevin,Smith,,Mrs.,Gronquist-Blodgett,Julie,,Cooper,Jana,,Mrs.,jcooper@kippkc.org,http://www.kippendeavor.org,,,
106006,Y,Kirbyville R-VI ,6225 State Highway 76 E ,,Kirbyville ,656797279,Taney ,C,A,"$46,549,669.00",4.0482,4173378913,4173480794,1,13,93,0,93,1,20,125,0,125,0,0,0,0,0,0,0,0,0,0,2,33,218,0,218,Mr.,Plummer,Nick,,Ms.,Madewell,Kris,,Osbourn ,Jerold ,C,Dr.,carless.osbourn@kirbyvillebraves.org,http://http/kirbyville.k12.mo.us/,,29 ,07
001091,,Kirksville R-III ,1901 E Hamilton St. ,,Kirksville ,635013904,Adair ,I,A,"$293,692,450.00",4.2545,6606657774,6606261448,2,125,1156,10,1166,1,49,545,0,545,0,0,0,0,0,1,71,734,0,734,4,245,2435,10,2445,Mrs.,Davis,Nan ,,Dr.,Houser ,Jeremy ,,Webb ,Robert ,,Mr.,KPANOS@KIRKSVILLE.K12.MO.US,http://kirksville.k12.mo.us/,"3  , 4  ",18 ,06
096092,,Kirkwood R-VII ,11289 Manchester Road ,,Kirkwood ,631221122,St. Louis ,A,A,"$1,805,143,890.00",4.0146,3142136101,3149840002,6,243,2908,1,2909,2,131,1349,0,1349,0,0,0,0,0,1,195,1810,3,1813,9,569,6067,4,6071,Mrs.,Andrews,Jean Marie,,Mrs.,Shurn,Nikole,,Ulrich ,David ,,Dr.,david.ulrich@kirkwoodschools.org,http://www.kirkwoodschools.org,"89 , 90 , 96 , 99 ","1  , 15 , 24 ",02
051155,,Knob Noster R-VIII ,401 E Wimer ,,Knob Noster ,653361444,Johnson ,F,A,"$71,317,693.00",3.4183,6605633186,6605633026,2,88,948,0,948,1,38,356,0,356,0,0,0,0,0,1,43,410,0,410,4,169,1714,0,1714,Mr.,Bolton ,Larry ,,Mrs.,Millard ,Dody ,,Wheeler ,Jerrod ,,Dr.,SUPERINTENDENT@KNOBNOSTER.K12.MO.US,http://www.knobnoster.k12.mo.us,"51 , 52 , 53 , 54 ","21 , 28 ",04
052096,,Knox Co. R-I ,55701 State Highway 6 ,,Edina ,635374131,Knox ,I,A,"$74,719,858.00",3.8975,6603972228,6603973998,1,24,193,0,193,0,0,0,0,0,0,0,0,0,0,1,31,237,0,237,2,55,430,0,430,Mr.,Reel,Matt,,Mrs.,Bugh ,Shelly ,,Turgeon ,Andy ,,Mr.,ATURGEON@KNOXR1.US,http://www.knox.k12.mo.us,"4  , 6  ",18 ,06
080118,,La Monte R-IV ,301 S Washington ,301 S. Washington ,La Monte ,653371183,Pettis ,F,A,"$22,634,099.00",3.8656,6603475439,6603475467,1,24,172,0,172,0,0,0,0,0,0,0,0,0,0,1,21,140,0,140,2,45,312,0,312,Mr.,Shull,Jack,,Mrs.,Wessel ,Jackie ,L,Bagby,Randal,,Dr.,rbagby@LMVIKINGS.ORG,http://www.lamonte.k12.mo.us,"51 , 52 , 54 ",28 ,04
061154,,La Plata R-II ,201 W Moore ,,La Plata ,635491115,Macon ,I,A,"$28,953,150.00",3.0897,6603327001,6603327929,1,22,156,0,156,0,0,0,0,0,0,0,0,0,0,1,19,166,0,166,2,41,322,0,322,Dr.,Mack ,Brandon ,,Mrs.,East ,Lynnette ,L,Noah ,Craig ,W,Dr.,cnoah@laplata.k12.mo.us,http://laplata.k12.mo.us,"4  , 6  ",18 ,06
115928,,La Salle Charter School ,1106 N. Jefferson Ave,,St. Louis ,631069998,St. Louis City ,A,,,,3145319820,3145319820,0,0,0,0,0,1,13,114,0,114,0,0,0,0,0,0,0,0,0,0,1,13,114,0,114,Mr.,Grooms,Demetrius,T,Mr.,Smith,Adam,,Boone,LaShanda,,Ms.,lboone@lasallemiddleschool.org,http://www.lasallemiddleschool.org,,,
053114,Y,Laclede Co. C-5 ,16050 Highway KK ,,Lebanon ,655367849,Laclede ,C,A,"$35,578,192.00",3.2977,4175324837,4175882100,1,33,446,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,446,0,446,Mr.,Hall,Bob,,Mrs.,Kennedy,Samantha,,Jennings ,Rachelle ,,Mrs.,rjennings@JEBC5.K12.MO.US,http://www.jebc5.k12.mo.us/,129,28 ,04
053111,,Laclede Co. R-I ,726 W Jefferson ,,Conway ,656328206,Laclede ,C,A,"$44,811,061.00",3.2400,4175892951,4175893202,1,36,406,1,407,0,0,0,0,0,0,0,0,0,0,1,33,327,39,366,2,69,733,40,773,Mr.,Dampier ,Kevin ,,Mrs.,Shelton ,Kimberly ,L,Boyer ,Luke ,A,Dr.,lboyer@lcr1.org,http://www.lacledecountyr1.com,"129, 137, 141","28 , 33 ","04, 08"
096106,,Ladue ,9703 Conway Road ,,St. Louis ,631241646,St. Louis ,A,A,"$1,981,101,460.00",3.6936,3149947080,3149940441,6,221,1824,169,1993,1,105,990,5,995,0,0,0,0,0,1,129,1329,8,1337,8,455,4143,182,4325,Ms.,Jaeger,Carolyn,,Mr.,Kopolow,Jeff,,Wipke ,James ,,Dr.,jwipke@ladueschools.net,http://www.ladueschools.net,"71 , 87 , 88 , 89 ","14 , 24 , 4  ","01, 02"
054039,,Lafayette Co. C-1 ,805 W 31st St. ,,Higginsville ,640371671,Lafayette ,F,A,"$82,827,800.00",4.5597,6605843631,6605842622,1,40,440,0,440,1,27,224,0,224,0,0,0,0,0,1,32,306,0,306,3,99,970,0,970,Dr.,Williams ,Benton ,,Mrs.,Bennett,Nicky,,Knipmeyer,Aaron,,Mr.,knipmeyera@huskersk12.org,http://www.huskersk12.org,53 ,21 ,"04, 05"
115924,,Lafayette Preparatory Academy ,1900 Lafayette Avenue,,St. Louis ,631040000,St. Louis City ,A,,,,3148804458,3148804459,1,33,392,0,392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34,392,0,392,Mr.,Etherington-Hall ,Hedda ,,Ms.,Neals,Michelle,,Ranney,Sarah,,Mrs.,sarah.ranney@lafayetteprep.org,http://www.lafayetteprep.org,,,
093123,,Lakeland R-III ,12530 Lakeland School Drive ,,Deepwater ,647408138,St. Clair ,F,A,"$38,880,403.00",3.9000,4176442223,4176442316,1,24,210,0,210,0,0,0,0,0,0,0,0,0,0,1,21,203,4,207,2,45,413,4,417,Mr.,Meeker ,Mat ,,Mrs.,Salmon ,Lawanna ,J,Towne ,Mitch ,A,Mr.,MTOWNE@LAKELAND.K12.MO.US,http://www.lakeland.k12.mo.us,"125, 57 ","28 , 31 ",04
006104,,Lamar R-I ,202 W 7th ,,Lamar ,647591285,Barton ,C,A,"$108,099,972.00",4.2600,4176823527,4176826013,2,54,508,0,508,1,30,300,0,300,0,0,0,0,0,2,58,403,11,414,5,142,1211,11,1222,Mr.,Day,Randy,,,Plank,Claire,,Harris ,Zach ,,Dr.,harrisz@lamar.k12.mo.us,http://www.lamar.k12.mo.us/,127,31 ,04
085045,,Laquey R-V ,27600 Hwy. AA,P.O. Box 130 ,Laquey ,655340130,Pulaski ,G,A,"$42,868,651.00",2.8623,5737653716,5737654052,1,34,338,0,338,0,0,0,0,0,0,0,0,0,0,1,35,290,0,290,2,69,628,0,628,Mr.,Bowling ,Ron ,,,Henrix ,Curtis ,,Studdard ,Anita ,,Mrs.,astuddard@laqueyhornets.us,http://https://www.laqueyhornets.us/,"121, 122, 142",16 ,04
040104,Y,Laredo R-VII ,106 W Main ,P.O. Box C ,Laredo ,646520090,Grundy ,H,A,"$6,389,918.00",5.8500,6602862225,6602862226,1,13,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,47,0,47,Mr.,Foster ,Matt ,,Mrs.,Griswold ,Robin ,L,Foster ,Misty ,,Mrs.,mfoster@laredotigers.net,http://na,7  ,12 ,06
025002,,Lathrop R-II ,700 East St. ,,Lathrop ,644659717,Clinton ,H,A,"$76,722,993.00",5.1789,8167106110,8167106110,1,42,391,0,391,1,23,205,0,205,0,0,0,0,0,1,29,312,3,315,3,94,908,3,911,Mr.,Holsted,Matt,,Mrs.,Claypool ,Lauren ,,Fine ,Chris ,,Mr.,chris.fine@lathropschools.com,http://lathropschools.com,8  ,"12 , 21 ","05, 06"
089080,,Lawson R-XIV ,401 N Allison ,P.O. Box 157 ,Lawson ,640620157,Ray ,F,A,"$87,648,253.00",3.8207,8165807277,8162967723,1,34,411,0,411,1,33,359,0,359,0,0,0,0,0,1,33,339,0,339,3,100,1109,0,1109,Mr.,Allgaier ,David ,,Ms.,Barker,Kayla,,Schmitz ,Roger ,,Mr.,NICELYB@LAWSONCARDINALS.ORG,http://lawsoncardinals.org,"38 , 39 , 8  ","12 , 21 ","05, 06"
053113,,Lebanon R-III ,224 W. Commercial Street,,Lebanon ,655363260,Laclede ,C,A,"$355,450,146.00",4.4900,4176576001,4175329492,3,168,2025,3,2028,0,0,0,0,0,1,80,1012,0,1012,1,134,1278,143,1421,5,382,4315,146,4461,Mr.,Riggs ,Jason ,,Mrs.,Gower ,Robin ,,Schmitz ,David ,,Dr.,dschmitz@lebanon.k12.mo.us,http://www.lebanon.k12.mo.us/,"123, 129",28 ,"04, 08"
